time,weather_code (wmo code),temperature_2m_mean (°F),cloud_cover_mean (%),wind_speed_10m_mean (mp/h),relative_humidity_2m_mean (%),precipitation_sum (inch),IATA_CODE
2022-03-23,0,64.9,0,5.6,19,0.0,LAS
2022-03-24,1,68.4,3,4.4,15,0.0,LAS
2022-03-25,3,74.8,23,4.8,16,0.0,LAS
2022-03-26,3,76.5,47,7.8,15,0.0,LAS
2022-03-27,3,75.5,46,9.9,11,0.0,LAS
2022-03-28,61,68.1,70,13.4,25,0.244,LAS
2022-03-29,51,59.8,50,6.7,55,0.012,LAS
2022-03-30,3,66.2,39,7.4,30,0.0,LAS
2022-03-31,3,67.5,78,6.0,29,0.0,LAS
2022-04-01,3,69.4,21,4.6,23,0.0,LAS
2022-04-02,3,72.0,35,6.8,21,0.0,LAS
2022-04-03,51,71.0,92,6.9,21,0.012,LAS
2022-04-04,3,72.6,44,6.6,19,0.0,LAS
2022-04-05,1,77.5,11,15.3,12,0.0,LAS
2022-04-06,0,67.8,0,13.0,12,0.0,LAS
2022-04-07,0,69.6,0,6.4,7,0.0,LAS
2022-04-08,1,75.5,2,4.0,9,0.0,LAS
2022-04-09,3,77.3,21,10.1,9,0.0,LAS
2022-04-10,3,66.9,55,6.7,8,0.0,LAS
2022-04-11,3,64.5,44,16.7,18,0.0,LAS
2022-04-12,3,53.4,16,19.6,11,0.0,LAS
2022-04-13,0,54.9,1,5.6,11,0.0,LAS
2022-04-14,3,64.3,27,10.3,13,0.0,LAS
2022-04-15,3,67.8,28,9.0,23,0.0,LAS
2022-04-16,2,70.0,17,17.7,24,0.0,LAS
2022-04-17,0,70.1,2,5.1,21,0.0,LAS
2022-04-18,3,75.9,63,11.1,9,0.0,LAS
2022-04-19,3,76.6,68,20.7,11,0.0,LAS
2022-04-20,3,71.3,16,11.4,25,0.0,LAS
2022-04-21,3,71.0,14,20.0,22,0.0,LAS
2022-04-22,53,61.4,54,14.1,34,0.055,LAS
2022-04-23,0,62.8,2,6.9,24,0.0,LAS
2022-04-24,1,65.2,2,8.2,15,0.0,LAS
2022-04-25,3,69.1,13,4.9,12,0.0,LAS
2022-04-26,3,75.6,77,5.8,8,0.0,LAS
2022-04-27,3,78.4,58,14.1,13,0.0,LAS
2022-04-28,3,73.4,42,17.9,11,0.0,LAS
2022-04-29,0,71.3,1,7.8,11,0.0,LAS
2022-04-30,3,75.9,13,7.5,10,0.0,LAS
2022-05-01,0,74.1,0,17.8,15,0.0,LAS
2022-05-02,2,73.2,16,10.6,16,0.0,LAS
2022-05-03,3,71.9,11,14.1,13,0.0,LAS
2022-05-04,2,70.3,6,5.9,21,0.0,LAS
2022-05-05,3,78.9,23,8.1,15,0.0,LAS
2022-05-06,2,83.5,21,11.3,14,0.0,LAS
2022-05-07,3,82.0,86,20.1,18,0.0,LAS
2022-05-08,3,71.6,18,23.5,15,0.0,LAS
2022-05-09,3,63.7,20,14.2,13,0.0,LAS
2022-05-10,3,63.9,80,16.7,15,0.0,LAS
2022-05-11,3,60.8,8,16.8,15,0.0,LAS
2022-05-12,3,64.9,25,6.9,15,0.0,LAS
2022-05-13,0,73.8,0,4.1,11,0.0,LAS
2022-05-14,2,81.0,5,5.1,8,0.0,LAS
2022-05-15,3,85.6,48,5.6,6,0.0,LAS
2022-05-16,1,87.4,4,10.7,12,0.0,LAS
2022-05-17,1,86.8,5,9.9,10,0.0,LAS
2022-05-18,2,86.1,6,5.4,10,0.0,LAS
2022-05-19,3,89.5,42,12.7,10,0.0,LAS
2022-05-20,1,75.9,14,11.8,12,0.0,LAS
2022-05-21,1,71.7,2,6.1,10,0.0,LAS
2022-05-22,3,79.7,26,6.6,9,0.0,LAS
2022-05-23,3,79.2,59,6.9,12,0.0,LAS
2022-05-24,3,80.2,26,4.6,9,0.0,LAS
2022-05-25,3,85.6,11,4.8,9,0.0,LAS
2022-05-26,3,89.8,34,10.1,10,0.0,LAS
2022-05-27,3,89.9,53,14.0,11,0.0,LAS
2022-05-28,3,83.9,80,17.1,19,0.0,LAS
2022-05-29,0,77.4,1,16.4,15,0.0,LAS
2022-05-30,0,72.1,1,6.2,15,0.0,LAS
2022-05-31,0,76.0,0,6.7,12,0.0,LAS
2022-06-01,0,78.6,0,6.6,13,0.0,LAS
2022-06-02,3,84.6,31,6.7,9,0.0,LAS
2022-06-03,3,88.1,51,14.5,12,0.0,LAS
2022-06-04,3,85.8,89,14.5,18,0.0,LAS
2022-06-05,3,87.0,53,9.7,20,0.0,LAS
2022-06-06,1,88.6,7,6.8,21,0.0,LAS
2022-06-07,3,92.1,12,8.6,16,0.0,LAS
2022-06-08,2,94.3,10,8.3,13,0.0,LAS
2022-06-09,3,95.7,43,9.4,15,0.0,LAS
2022-06-10,1,96.8,5,9.7,14,0.0,LAS
2022-06-11,2,99.2,4,16.0,11,0.0,LAS
2022-06-12,1,94.7,2,19.4,13,0.0,LAS
2022-06-13,1,87.9,4,17.2,22,0.0,LAS
2022-06-14,0,82.0,0,6.0,9,0.0,LAS
2022-06-15,0,86.8,0,5.3,7,0.0,LAS
2022-06-16,0,92.0,0,8.0,8,0.0,LAS
2022-06-17,1,90.8,2,15.5,11,0.0,LAS
2022-06-18,3,79.8,45,16.2,11,0.0,LAS
2022-06-19,0,76.4,0,12.9,13,0.0,LAS
2022-06-20,0,80.8,0,5.5,10,0.0,LAS
2022-06-21,1,85.8,4,5.1,8,0.0,LAS
2022-06-22,3,86.3,77,9.7,20,0.0,LAS
2022-06-23,2,86.8,15,8.1,26,0.0,LAS
2022-06-24,0,90.9,0,9.3,16,0.0,LAS
2022-06-25,2,92.5,12,6.8,11,0.0,LAS
2022-06-26,2,94.7,11,6.1,13,0.0,LAS
2022-06-27,1,94.3,8,7.0,25,0.0,LAS
2022-06-28,2,97.4,17,6.9,17,0.0,LAS
2022-06-29,1,98.6,2,13.6,13,0.0,LAS
2022-06-30,1,95.2,7,15.1,15,0.0,LAS
2022-07-01,0,94.4,0,14.4,11,0.0,LAS
2022-07-02,0,93.5,0,14.8,14,0.0,LAS
2022-07-03,0,89.8,0,15.6,12,0.0,LAS
2022-07-04,0,88.3,0,11.5,14,0.0,LAS
2022-07-05,0,89.4,0,8.4,15,0.0,LAS
2022-07-06,0,90.7,0,9.5,16,0.0,LAS
2022-07-07,0,92.0,0,7.8,16,0.0,LAS
2022-07-08,3,93.7,24,8.6,11,0.0,LAS
2022-07-09,2,95.2,7,10.2,11,0.0,LAS
2022-07-10,2,97.6,5,6.8,10,0.0,LAS
2022-07-11,2,99.2,5,5.0,13,0.0,LAS
2022-07-12,2,101.1,10,8.3,12,0.0,LAS
2022-07-13,53,99.2,24,7.0,17,0.02,LAS
2022-07-14,53,92.8,70,9.4,29,0.024,LAS
2022-07-15,3,92.1,26,5.9,34,0.0,LAS
2022-07-16,3,99.3,17,5.9,20,0.0,LAS
2022-07-17,51,97.9,44,6.8,22,0.008,LAS
2022-07-18,55,93.8,56,8.0,27,0.047,LAS
2022-07-19,3,96.9,18,6.1,24,0.0,LAS
2022-07-20,3,99.6,50,8.1,16,0.0,LAS
2022-07-21,3,100.8,28,9.4,13,0.0,LAS
2022-07-22,3,100.8,76,8.0,12,0.0,LAS
2022-07-23,3,98.3,70,9.9,14,0.0,LAS
2022-07-24,3,96.0,43,9.4,26,0.0,LAS
2022-07-25,63,83.2,99,7.3,60,0.28,LAS
2022-07-26,53,85.1,71,4.5,58,0.031,LAS
2022-07-27,51,86.1,70,5.7,53,0.059,LAS
2022-07-28,3,87.9,43,4.3,48,0.0,LAS
2022-07-29,3,88.0,29,6.0,45,0.0,LAS
2022-07-30,3,88.7,47,4.8,43,0.0,LAS
2022-07-31,61,84.4,100,5.6,56,0.248,LAS
2022-08-01,51,83.9,50,4.9,62,0.028,LAS
2022-08-02,51,88.6,31,4.9,46,0.031,LAS
2022-08-03,3,92.7,82,6.1,33,0.0,LAS
2022-08-04,65,86.0,92,9.3,45,0.425,LAS
2022-08-05,65,79.5,39,5.8,68,0.587,LAS
2022-08-06,0,84.7,2,6.8,54,0.0,LAS
2022-08-07,2,89.5,10,5.8,35,0.0,LAS
2022-08-08,61,90.2,79,6.6,33,0.059,LAS
2022-08-09,61,83.8,95,5.6,57,0.252,LAS
2022-08-10,61,85.2,80,4.1,57,0.098,LAS
2022-08-11,3,88.2,76,5.4,43,0.0,LAS
2022-08-12,61,85.5,80,4.1,49,0.122,LAS
2022-08-13,51,83.6,82,3.6,60,0.012,LAS
2022-08-14,61,87.2,67,4.4,47,0.098,LAS
2022-08-15,51,87.6,45,4.8,44,0.012,LAS
2022-08-16,2,91.7,17,4.1,32,0.0,LAS
2022-08-17,1,93.4,12,4.3,31,0.0,LAS
2022-08-18,51,89.1,21,4.9,42,0.016,LAS
2022-08-19,2,90.3,15,5.0,34,0.0,LAS
2022-08-20,51,89.9,17,5.1,39,0.008,LAS
2022-08-21,2,91.0,11,4.8,37,0.0,LAS
2022-08-22,2,92.5,14,4.0,31,0.0,LAS
2022-08-23,2,94.7,13,5.4,23,0.0,LAS
2022-08-24,2,93.1,28,7.5,26,0.0,LAS
2022-08-25,53,88.9,26,4.5,37,0.028,LAS
2022-08-26,61,91.1,9,5.1,28,0.067,LAS
2022-08-27,0,92.0,0,8.3,22,0.0,LAS
2022-08-28,2,93.3,10,8.5,21,0.0,LAS
2022-08-29,1,93.5,8,3.5,27,0.0,LAS
2022-08-30,0,96.2,0,5.4,17,0.0,LAS
2022-08-31,0,96.9,1,6.6,16,0.0,LAS
2022-09-01,1,97.2,4,5.7,14,0.0,LAS
2022-09-02,3,96.8,31,6.3,17,0.0,LAS
2022-09-03,2,95.5,6,5.2,22,0.0,LAS
2022-09-04,2,96.8,8,5.9,19,0.0,LAS
2022-09-05,1,95.9,5,5.5,19,0.0,LAS
2022-09-06,2,97.6,7,6.3,13,0.0,LAS
2022-09-07,51,95.5,19,6.8,19,0.008,LAS
2022-09-08,2,94.8,20,5.9,23,0.0,LAS
2022-09-09,51,89.9,77,7.3,30,0.004,LAS
2022-09-10,51,81.7,74,6.7,51,0.028,LAS
2022-09-11,3,85.4,28,4.3,36,0.0,LAS
2022-09-12,63,78.9,60,6.5,55,0.496,LAS
2022-09-13,61,78.1,65,7.5,55,0.094,LAS
2022-09-14,51,76.6,14,4.6,54,0.004,LAS
2022-09-15,0,80.6,2,7.3,36,0.0,LAS
2022-09-16,2,80.5,11,5.7,21,0.0,LAS
2022-09-17,0,81.1,0,8.0,18,0.0,LAS
2022-09-18,0,81.5,0,9.6,19,0.0,LAS
2022-09-19,0,81.0,0,6.3,19,0.0,LAS
2022-09-20,0,83.0,0,8.9,18,0.0,LAS
2022-09-21,0,81.6,0,10.3,23,0.0,LAS
2022-09-22,0,79.4,0,7.2,15,0.0,LAS
2022-09-23,1,79.8,4,5.1,12,0.0,LAS
2022-09-24,1,84.0,6,4.5,17,0.0,LAS
2022-09-25,0,84.7,0,5.7,14,0.0,LAS
2022-09-26,0,84.6,0,5.1,11,0.0,LAS
2022-09-27,3,85.5,35,5.0,16,0.0,LAS
2022-09-28,3,85.2,25,4.0,29,0.0,LAS
2022-09-29,2,84.6,12,6.0,30,0.0,LAS
2022-09-30,0,84.8,0,8.9,21,0.0,LAS
2022-10-01,0,82.0,0,6.7,20,0.0,LAS
2022-10-02,3,82.2,16,6.5,34,0.0,LAS
2022-10-03,2,80.0,9,5.5,34,0.0,LAS
2022-10-04,0,80.2,3,3.8,31,0.0,LAS
2022-10-05,0,80.8,1,4.9,21,0.0,LAS
2022-10-06,0,80.4,0,5.1,19,0.0,LAS
2022-10-07,0,79.9,1,5.2,21,0.0,LAS
2022-10-08,0,79.4,1,5.1,24,0.0,LAS
2022-10-09,2,77.5,12,4.6,30,0.0,LAS
2022-10-10,51,77.3,24,4.8,27,0.016,LAS
2022-10-11,0,77.2,1,4.6,23,0.0,LAS
2022-10-12,0,77.9,0,5.1,18,0.0,LAS
2022-10-13,0,77.6,0,5.0,16,0.0,LAS
2022-10-14,0,78.1,0,3.7,16,0.0,LAS
2022-10-15,3,75.8,37,4.9,24,0.0,LAS
2022-10-16,3,72.2,31,4.1,44,0.0,LAS
2022-10-17,0,73.3,0,4.9,36,0.0,LAS
2022-10-18,0,75.2,1,4.4,22,0.0,LAS
2022-10-19,0,75.6,0,4.7,18,0.0,LAS
2022-10-20,3,73.8,26,3.9,17,0.0,LAS
2022-10-21,0,72.5,0,5.5,23,0.0,LAS
2022-10-22,3,72.9,46,20.3,26,0.0,LAS
2022-10-23,55,57.8,26,14.5,30,0.055,LAS
2022-10-24,0,54.0,0,8.7,23,0.0,LAS
2022-10-25,3,57.3,12,3.1,23,0.0,LAS
2022-10-26,3,59.8,6,4.4,22,0.0,LAS
2022-10-27,1,57.3,6,7.2,18,0.0,LAS
2022-10-28,3,57.5,23,3.3,21,0.0,LAS
2022-10-29,3,59.9,29,4.6,18,0.0,LAS
2022-10-30,3,65.0,26,4.6,16,0.0,LAS
2022-10-31,3,63.1,46,3.7,21,0.0,LAS
2022-11-01,3,66.7,52,9.7,19,0.0,LAS
2022-11-02,3,58.6,66,16.5,38,0.0,LAS
2022-11-03,51,47.5,48,10.4,51,0.012,LAS
2022-11-04,3,49.8,33,5.1,27,0.0,LAS
2022-11-05,3,51.6,51,3.6,30,0.0,LAS
2022-11-06,2,57.6,9,6.7,32,0.0,LAS
2022-11-07,3,64.5,39,14.2,37,0.0,LAS
2022-11-08,63,59.4,63,14.9,56,0.646,LAS
2022-11-09,53,51.4,38,12.8,52,0.067,LAS
2022-11-10,0,48.6,0,7.8,44,0.0,LAS
2022-11-11,3,45.6,56,5.4,40,0.0,LAS
2022-11-12,3,48.2,19,3.5,35,0.0,LAS
2022-11-13,3,47.5,20,8.6,40,0.0,LAS
2022-11-14,3,47.1,15,4.5,39,0.0,LAS
2022-11-15,3,47.7,12,9.2,32,0.0,LAS
2022-11-16,0,47.6,0,8.5,25,0.0,LAS
2022-11-17,3,49.4,15,3.1,26,0.0,LAS
2022-11-18,3,49.7,41,7.3,28,0.0,LAS
2022-11-19,0,46.9,0,9.0,22,0.0,LAS
2022-11-20,3,48.3,3,4.0,19,0.0,LAS
2022-11-21,3,48.3,46,4.6,18,0.0,LAS
2022-11-22,3,49.4,45,4.0,19,0.0,LAS
2022-11-23,3,51.7,49,4.3,18,0.0,LAS
2022-11-24,2,51.0,24,9.1,23,0.0,LAS
2022-11-25,3,51.6,10,2.5,20,0.0,LAS
2022-11-26,3,49.7,32,3.0,18,0.0,LAS
2022-11-27,3,49.2,30,3.2,35,0.0,LAS
2022-11-28,3,47.7,60,6.0,41,0.0,LAS
2022-11-29,1,47.2,3,7.4,33,0.0,LAS
2022-11-30,3,44.3,17,3.8,27,0.0,LAS
2022-12-01,3,48.2,73,6.6,38,0.0,LAS
2022-12-02,3,55.2,81,9.1,46,0.0,LAS
2022-12-03,51,54.1,61,3.1,49,0.012,LAS
2022-12-04,3,53.1,35,5.4,59,0.0,LAS
2022-12-05,3,55.1,58,13.0,52,0.0,LAS
2022-12-06,3,47.9,67,3.9,56,0.0,LAS
2022-12-07,1,46.4,8,4.8,52,0.0,LAS
2022-12-08,3,44.3,9,4.7,45,0.0,LAS
2022-12-09,3,43.9,28,4.1,48,0.0,LAS
2022-12-10,3,45.6,61,6.4,44,0.0,LAS
2022-12-11,53,47.6,54,11.3,46,0.079,LAS
2022-12-12,3,39.4,41,6.0,61,0.0,LAS
2022-12-13,3,40.4,21,6.4,56,0.0,LAS
2022-12-14,1,40.3,5,5.2,47,0.0,LAS
2022-12-15,3,41.6,32,4.7,42,0.0,LAS
2022-12-16,0,40.1,0,4.3,44,0.0,LAS
2022-12-17,3,38.4,33,3.5,41,0.0,LAS
2022-12-18,3,39.2,62,4.1,39,0.0,LAS
2022-12-19,3,40.0,40,3.8,42,0.0,LAS
2022-12-20,3,42.9,46,4.0,43,0.0,LAS
2022-12-21,3,44.9,20,4.0,42,0.0,LAS
2022-12-22,3,46.4,83,3.5,51,0.0,LAS
2022-12-23,3,49.1,43,4.2,46,0.0,LAS
2022-12-24,3,50.9,24,4.6,41,0.0,LAS
2022-12-25,3,54.0,27,4.5,39,0.0,LAS
2022-12-26,3,54.9,89,3.6,42,0.0,LAS
2022-12-27,53,56.2,100,7.3,42,0.051,LAS
2022-12-28,3,54.2,62,10.3,48,0.0,LAS
2022-12-29,3,46.6,77,3.8,44,0.0,LAS
2022-12-30,3,43.3,81,4.2,70,0.0,LAS
2022-12-31,3,54.8,97,11.9,68,0.0,LAS
2023-01-01,63,52.2,85,10.7,66,0.512,LAS
2023-01-02,3,44.8,52,7.3,48,0.0,LAS
2023-01-03,51,45.4,84,5.5,68,0.008,LAS
2023-01-04,51,44.8,95,3.4,81,0.016,LAS
2023-01-05,63,47.1,76,5.8,83,0.343,LAS
2023-01-06,1,45.7,5,6.2,73,0.0,LAS
2023-01-07,3,45.7,74,3.0,68,0.0,LAS
2023-01-08,3,44.4,86,3.8,70,0.0,LAS
2023-01-09,51,46.0,100,3.6,79,0.047,LAS
2023-01-10,63,49.9,78,10.3,67,0.402,LAS
2023-01-11,3,44.2,66,5.2,72,0.0,LAS
2023-01-12,3,48.3,72,2.7,56,0.0,LAS
2023-01-13,3,49.2,92,2.9,50,0.0,LAS
2023-01-14,61,46.3,99,5.8,74,0.248,LAS
2023-01-15,3,49.3,93,10.9,65,0.0,LAS
2023-01-16,51,48.0,62,14.1,70,0.043,LAS
2023-01-17,51,44.1,62,10.1,65,0.004,LAS
2023-01-18,3,41.7,21,6.5,53,0.0,LAS
2023-01-19,51,37.9,70,5.6,72,0.004,LAS
2023-01-20,3,41.8,26,13.7,46,0.0,LAS
2023-01-21,2,39.6,5,5.6,51,0.0,LAS
2023-01-22,73,39.3,35,6.9,46,0.028,LAS
2023-01-23,3,40.9,12,9.5,42,0.0,LAS
2023-01-24,0,43.1,0,7.9,42,0.0,LAS
2023-01-25,2,43.3,6,6.4,44,0.0,LAS
2023-01-26,0,44.4,1,6.5,44,0.0,LAS
2023-01-27,3,44.4,9,4.2,43,0.0,LAS
2023-01-28,1,44.9,1,4.1,43,0.0,LAS
2023-01-29,2,45.1,9,7.5,46,0.0,LAS
2023-01-30,73,41.8,76,5.5,66,0.157,LAS
2023-01-31,0,38.1,0,10.7,25,0.0,LAS
2023-02-01,1,41.3,2,4.3,27,0.0,LAS
2023-02-02,3,47.4,30,3.4,33,0.0,LAS
2023-02-03,3,51.5,99,2.6,31,0.0,LAS
2023-02-04,3,51.3,66,3.8,36,0.0,LAS
2023-02-05,3,52.3,28,12.2,38,0.0,LAS
2023-02-06,3,50.4,27,11.5,35,0.0,LAS
2023-02-07,3,49.7,9,9.7,32,0.0,LAS
2023-02-08,3,52.0,27,3.1,34,0.0,LAS
2023-02-09,1,49.2,5,10.7,27,0.0,LAS
